3910.319336,5376.38916,6569.744629,7554.8125,8380.525391,9090.405273,9682.162109,10213.472656,10619.603516,11003.198242,11327.881836,11689.746094,11850.950195,12097.230469,12259.019531,12445.365234,12534.59668,12733.591797,12859.667969,12998.107422,13038.856445,13132.636719,13189.758789,13255.076172,13349.036133,13438.983398,13402.178711,13504.445313,13574.039063,13520.81543,13635.481445,13688.757813,13692.856445,13746.161133,13807.696289,13791.283203,13824.111328,13828.214844,13885.689453,13902.116211,13926.760742,13918.543945,13926.760742,13914.4375,13918.543945,13967.845703,13988.393555,14000.724609,14017.166992,13967.845703,11030152.0,10501628.0,10339286.0,10070933.0,9954165.0,9799871.0,9752115.0,9611542.0,9430166.0,9482371.0,9378519.0,9191437.0,9128367.0,9135333.0,9045578.0,8950827.0,8950827.0,8871141.0,8799304.0,8741368.0,8684172.0,8609038.0,8665269.0,8541271.0,8553514.0,8468520.0,8408812.0,8396969.0,8338238.0,8309172.0,8251628.5,8245917.0,8211808.5,8111113.5,8061663.5,8094564.5,8012797.5,8002016.5,7927334.5,7948533.5,7838455.0,7812682.0,7906245.5,7771787.0,7741387.5,7701213.5,7651564.0,7666393.0,7661444.0,7641708.5,7506282.5,7587942.5,7511038.5,7520568.5,7435636.5,7370856.5,7329789.0,7357118.0,7370856.5,7298153.5,7430972.5,7284676.5,7262322.0,7209211.5,7156850.5,7122351.0,7122351.0,7113776.5,7109497.0,7008264.5,13688.757813,14000.724609,14091.19043,14185.845703,14206.433594,14247.620117,14218.788086,14276.459961,14313.549805,14346.529297,14309.428711,14292.943359,14268.219727,14334.161133,14346.529297,14325.916992,14334.161133,14350.652344,14375.394531,14346.529297,14354.775391,14412.516602,14379.518555,14383.642578,14358.900391,14371.270508,14325.916992,14338.28418,14354.775391,14400.141602,14379.518555,14342.40625,14346.529297,14363.023438,14391.892578,14408.391602,14367.146484,14363.023438,14363.023438,14375.394531,14453.779297,14396.016602,14391.892578,14358.900391,14375.394531,14363.023438,14437.272461,14383.642578,14429.020508,14383.642578,5126060.5,4980088.5,4874709.0,4747868.5,4685833.5,4623464.5,4601176.0,4514042.0,4487455.5,4435170.5,4417999.5,4373943.0,4352227.5,4257797.0,4251428.5,4210470.5,4207351.0,4135288.25,4153462.75,4135288.25,4077251.5,4046638.25,4013606.75,4003655.0,3985297.0,3942159.0,3940782.25,3903950.75,3893162.75,3854526.0,3849253.75,3797273.5,3775582.5,3769247.5,3766719.0,3731655.5,3706986.0,3703312.25,3660954.0,3683834.0,3626545.0,3639524.5,3599687.0,3576635.75,3548210.75,3558394.5,3559529.5,3509124.25,3474092.5,3488244.25,3477348.75,3445043.5,3446111.25,3426987.0,3405971.0,3409107.75,3390367.5,3358542.5,3384163.75,3347384.75,3338307.25,3319295.0,3285776.25,3285776.25,3271190.0,3249059.0,3236673.75,3228151.5,3228151.5,3256724.75,13832.320313,14231.144531,14342.40625,14441.398438,14515.698242,14544.606445,14561.128906,14614.84082,14635.506836,14610.708008,14598.311523,14585.916016,14631.374023,14635.506836,14676.848633,14685.119141,14643.773438,14627.240234,14581.78418,14594.179688,14602.443359,14581.78418,14623.107422,14618.973633,14565.259766,14685.119141,14598.311523,14590.047852,14598.311523,14623.107422,14627.240234,14623.107422,14569.390625,14519.828125,14614.84082,14590.047852,14540.476563,14552.866211,14594.179688,14602.443359,14606.576172,14602.443359,14627.240234,14569.390625,14602.443359,14606.576172,14627.240234,14552.866211,14639.640625,14635.506836,2550084.5,2478308.5,2415116.5,2376036.5,2320572.0,2278278.75,2243135.5,2220724.5,2170292.0,2157672.25,2121037.5,2105068.75,2084254.0,2069613.875,2036437.375,2017625.5,1995617.75,1994839.875,1970231.5,1934698.25,1928095.625,1905660.75,1882989.75,1876004.375,1862172.25,1848861.0,1843449.25,1794062.875,1796314.75,1785742.875,1771190.375,1756848.375,1750984.875,1751292.5,1726074.25,1713854.5,1689582.25,1681817.875,1678672.75,1677816.75,1663664.0,1644477.375,1625949.0,1631902.875,1623524.25,1619765.25,1601987.0,1582233.375,1576595.25,1573025.75,1560393.0,1552650.0,1543004.375,1533463.5,1518746.75,1520662.625,1513975.5,1506395.875,1506395.875,1504746.625,1484050.875,1465869.0,1470151.875,1454258.25,1444339.375,1438662.125,1439097.5,1433888.375,1421861.125,1419731.875,13696.956055,14157.029297,14375.394531,14478.541992,14602.443359,14689.255859,14738.890625,14763.717773,14817.525391,14817.525391,14825.806641,14871.360352,14854.792969,14825.806641,14896.214844,14900.358398,14904.500977,14883.786133,14863.076172,14863.076172,14871.360352,14933.507813,14916.932617,14850.652344,14875.501953,14912.788086,14904.500977,14908.644531,14883.786133,14854.792969,14883.786133,14912.788086,14846.509766,14896.214844,14813.385742,14887.929688,14834.087891,14838.228516,14863.076172,14846.509766,14854.792969,14850.652344,14846.509766,14809.246094,14858.93457,14829.947266,14871.360352,14800.966797,14879.643555,14825.806641,1403520.25,1334286.5,1307081.75,1269160.75,1241812.0,1204952.125,1186432.375,1161574.125,1142988.75,1124328.25,1099270.0,1092165.625,1080983.75,1060477.75,1040235.5625,1032020.8125,1018082.6875,999976.75,1003862.25,977627.375,966203.75,955106.125,943361.5,934785.625,924062.625,914855.625,903405.3125,890919.9375,882910.0,876812.6875,865190.0,862507.5,850915.4375,852181.0,832721.9375,826737.5,817930.5,811025.0625,803634.0625,795618.1875,792947.25,784145.6875,779959.5625,773241.375,765085.0,753994.4375,745565.1875,747253.9375,741042.25,735053.75,725683.25,725121.25,716496.125,712857.8125,705531.25,699779.625,697128.875,690438.625,683846.125,679250.1875,675771.0625,676780.375,670883.1875,667159.75,661877.1875,655813.8125,648292.6875,645991.0625,646580.0,634722.125,13443.074219,14111.760742,14478.541992,14643.773438,14809.246094,14916.932617,14941.796875,14925.219727,14995.689453,15086.951172,15095.250977,15095.250977,15099.401367,15070.352539,15124.306641,15095.250977,15116.004883,15153.369141,15153.369141,15116.004883,15169.979492,15165.826172,15116.004883,15153.369141,15161.673828,15149.21582,15149.21582,15086.951172,15107.702148,15086.951172,15099.401367,15082.800781,15095.250977,15086.951172,15145.064453,15066.203125,15099.401367,15111.852539,15082.800781,15120.155273,15111.852539,15095.250977,15095.250977,15203.207031,15053.756836,15028.867188,15082.800781,15120.155273,15074.501953,15111.852539,762876.875,725051.0625,689073.4375,671943.875,648292.6875,637655.875,621461.4375,601403.625,589414.0625,575583.75,564915.9375,552470.8125,538971.4375,531159.75,526201.3125,510794.125,500211.28125,493897.1875,486247.84375,475873.25,466464.25,459899.375,456163.8125,450462.03125,443409.8125,436438.6875,428430.34375,422641.15625,417621.0,412211.4375,403752.6875,400162.875,393664.5,390306.9375,387331.125,380650.375,374254.1875,371597.8125,368290.6875,362975.875,358277.5625,353732.15625,350724.9375,346348.34375,342211.25,340788.71875,333998.65625,332024.78125,328844.53125,324822.9375,320769.6875,319975.4375,317157.9375,312733.5,310494.15625,304957.0625,303889.25,299682.625,297469.71875,296639.59375,292244.03125,290357.34375,286825.1875,283735.53125,282126.78125,280178.90625,278496.71875,273537.09375,271599.90625,269733.84375,12863.737305,13848.738281,14325.916992,14610.708008,14792.688477,15016.423828,15140.912109,15215.669922,15244.755859,15319.583008,15361.173828,15386.136719,15427.751953,15373.654297,15398.619141,15423.589844,15373.654297,15415.264648,15423.589844,15423.589844,15415.264648,15411.102539,15398.619141,15406.941406,15427.751953,15431.914063,15423.589844,15461.054688,15481.874023,15423.589844,15465.21875,15523.525391,15456.891602,15431.914063,15436.076172,15498.532227,15402.780273,15511.027344,15456.891602,15448.56543,15456.891602,15411.102539,15390.296875,15461.054688,15502.697266,15461.054688,15436.076172,15490.203125,15427.751953,15406.941406,433524.75,408153.25,386412.59375,372389.4375,355093.3125,342408.0625,328026.0625,317113.125,305235.4375,297448.90625,288544.90625,279849.3125,273971.78125,267716.125,261224.140625,254782.9375,245610.375,239894.328125,234958.359375,229925.296875,224301.265625,221136.125,215658.40625,211521.328125,207139.25,202681.234375,200528.453125,195875.25,192135.734375,189818.515625,184757.234375,182648.265625,179944.703125,177192.828125,173273.34375,170660.75,167724.484375,165015.09375,162456.4375,159444.671875,157102.59375,155189.46875,153746.109375,149766.296875,148094.421875,146211.296875,143727.421875,141097.53125,139841.75,138614.59375,136000.96875,133492.953125,131673.359375,130605.835938,128695.234375,127534.992188,126630.867188,124028.570313,122423.429688,120416.179688,120150.367188,119161.710938,117384.648438,115988.710938,114604.539063,113087.6875,112047.710938,110437.523438,109265.171875,107994.390625,12000.268555,13344.949219,14062.398438,14540.476563,14854.792969,15120.155273,15257.224609,15352.854492,15465.21875,15523.525391,15556.856445,15627.717773,15732.004883,15723.65918,15644.396484,15790.448242,15794.623047,15848.920898,15811.327148,15861.454102,15836.387695,15899.063477,15798.798828,15819.680664,15828.03418,15815.50293,15840.564453,15853.098633,15840.564453,15878.166992,15844.742188,15848.920898,15857.276367,15819.680664,15807.150391,15782.097656,15819.680664,15894.883789,15819.680664,15861.454102,15857.276367,15861.454102,15794.623047,15848.920898,15878.166992,15828.03418,15882.345703,15798.798828,15815.50293,15894.883789,251748.09375,229393.875,212891.46875,201993.21875,189017.59375,179563.265625,170250.234375,161883.8125,156132.6875,148834.40625,143656.375,137582.109375,133225.0,128807.046875,124237.109375,120336.390625,116889.085938,113869.914063,109812.875,106782.539063,103984.804688,101109.625,98564.648438,95839.765625,92505.554688,90376.289063,88385.140625,86069.945313,84508.484375,82328.757813,81005.84375,79012.929688,77328.976563,75963.765625,74308.117188,72866.757813,71543.085938,69720.625,68470.09375,67613.21875,66325.203125,65030.449219,63704.886719,62743.238281,61571.585937,60529.160156,59435.398437,58773.910156,57875.433594,56750.5,55836.503906,55485.285156,54425.707031,53567.046875,52618.164062,51927.722656,51302.144531,50452.316406,49877.769531,48949.457031,48512.296875,47995.066406,47236.550781,46638.277344,45860.886719,45535.234375,44987.222656,44219.667969,43866.546875,43152.738281,10543.839844,12287.357422,13275.496094,14017.166992,14499.183594,14854.792969,15082.800781,15332.058594,15481.874023,15619.378906,15648.568359,15786.272461,15828.03418,15873.988281,15970.136719,16057.995117,16024.517578,16045.439453,16020.333984,16074.737305,16238.104492,16116.604492,16112.416016,16116.604492,16150.108398,16112.416016,16162.675781,16217.146484,16137.542969,16116.604492,16145.919922,16183.624023,16192.003906,16104.041992,16171.053711,16192.003906,16158.486328,16200.383789,16137.542969,16137.542969,16150.108398,16158.486328,16150.108398,16200.383789,16150.108398,16162.675781,16141.731445,16171.053711,16229.72168,16192.003906,142432.8125,126842.625,115153.375,106643.921875,99068.78125,92252.632813,86878.359375,82231.382813,78266.609375,74255.445313,70744.484375,67776.632813,64329.273437,62077.675781,59838.59375,57530.546875,55353.097656,53493.378906,51709.550781,49965.996094,48741.621094,47117.753906,45743.34375,44362.246094,43461.917969,42437.679687,41009.179687,40403.304687,39342.339844,38300.292969,37496.855469,36758.230469,35663.367187,34984.550781,34294.792969,33759.34375,32748.353516,32291.544922,31721.724609,31202.103516,30722.587891,30065.730469,29454.597656,28907.203125,28795.220703,28083.769531,27736.548828,27422.597656,26884.326172,26403.3125,25946.990234,25724.029297,25515.097656,25003.396484,24637.953125,24502.890625,24080.677734,23905.945313,23570.642578,23249.646484,23009.470703,22645.689453,22446.529297,22260.949219,21956.705078,21780.691406,21333.046875,21171.087891,20987.513672,20878.378906,8756.469727,10843.207031,12170.007813,13095.930664,13799.490234,14297.064453,14738.890625,15062.054688,15311.265625,15527.69043,15656.908203,15757.048828,15869.810547,15974.319336,16057.995117,16104.041992,16145.919922,16192.003906,16233.913086,16292.612305,16317.779297,16305.194336,16338.753906,16372.324219,16389.113281,16443.691406,16380.717773,16426.896484,16422.697266,16443.691406,16468.890625,16494.095703,16456.291016,16473.091797,16494.095703,16460.490234,16447.890625,16452.091797,16443.691406,16452.091797,16519.306641,16519.306641,16477.291016,16489.894531,16485.693359,16510.902344,16489.894531,16510.902344,16523.509766,16456.291016,80565.210938,71008.046875,63393.753906,57951.539062,53521.703125,49921.875,46788.933594,44050.890625,41638.644531,39388.0625,37486.839844,35925.0625,34622.070312,33173.023437,31860.34375,30703.634766,29995.056641,28888.529297,27986.447266,27091.066406,26334.753906,25637.6875,25125.462891,24457.902344,23914.898438,23392.205078,22747.611328,22260.949219,21833.466797,21477.685547,21004.984375,20621.226563,20156.304688,19900.736328,19529.214844,19120.1875,18974.150391,18618.412109,18344.855469,17995.300781,17837.919922,17553.480469,17328.972656,17041.5625,16729.609375,16615.996094,16531.914063,16250.681641,16129.166992,15869.810547,15669.420898,15598.53418,15336.216797,15116.004883,15003.983398,14883.786133,14643.773438,14631.374023,14499.183594,14375.394531,14227.026367,14140.566406,13996.614258,13877.477539,13717.456055,13619.092773,13553.56543,13381.736328,13328.602539,13181.59668,7322.237793,9464.818359,10963.178711,12109.357422,12949.227539,13660.066406,14218.788086,14660.310547,14941.796875,15273.849609,15515.194336,15694.450195,15848.920898,15953.410156,16129.166992,16179.432617,16313.583008,16380.717773,16389.113281,16447.890625,16552.927734,16544.521484,16590.765625,16603.380859,16590.765625,16662.269531,16662.269531,16679.099609,16695.933594,16637.027344,16683.308594,16716.978516,16674.892578,16738.029297,16759.082031,16754.869141,16700.142578,16809.625,16801.199219,16742.238281,16813.835938,16813.835938,16843.332031,16805.412109,16750.660156,16796.986328,16801.199219,16775.925781,16792.775391,16775.925781,48736.15625,42032.347656,37923.039062,34592.726562,32243.560547,30122.296875,28334.392578,27109.460938,25692.212891,24538.890625,23534.935547,22658.978516,21851.064453,21118.609375,20499.384766,19892.082031,19374.044922,18935.523438,18473.003906,18080.460938,17701.980469,17278.201172,16940.296875,16615.996094,16351.341797,15999.415039,15782.097656,15440.239258,15340.375977,15145.064453,14875.501953,14672.713867,14462.033203,14288.822266,14140.566406,13967.845703,13783.078125,13655.96875,13586.324219,13438.983398,13271.412109,13104.086914,13002.180664,12888.15625,12778.311523,12644.203125,12550.827148,12449.419922,12327.850586,12259.019531,12275.211914,12117.442383,12028.541016,12004.306641,11907.425781,11786.44043,11685.719727,11681.691406,11613.254883,11544.860352,11428.283203,11424.263672,11359.999023,11376.0625,11263.672852,11167.425781,11155.401367,11095.296875,10999.195313,10999.195313,6997.455566,8854.582031,10296.96582,11480.526367,12368.359375,13116.322266,13709.255859,14321.794922,14676.848633,15020.572266,15265.536133,15552.689453,15769.571289,15911.602539,16078.922852,16242.296875,16317.779297,16443.691406,16506.701172,16481.492188,16637.027344,16658.0625,16704.351563,16725.398438,16784.349609,16860.189453,16784.349609,16893.912109,16923.427734,16982.480469,16974.041016,16986.699219,16961.386719,16961.386719,17007.796875,17100.677734,17024.679688,17058.451172,17028.900391,17092.230469,17024.679688,17054.228516,17126.021484,17071.117188,17168.273438,17126.021484,17202.085938,17172.5,17168.273438,17189.404297,31221.132813,27875.318359,25447.046875,23682.304688,22344.865234,21271.738281,20364.638672,19576.667969,18914.068359,18276.566406,17752.941406,17312.046875,16995.138672,16573.947266,16175.243164,15945.046875,15661.079102,15394.458008,15215.669922,14958.376953,14755.441406,14594.179688,14474.415039,14227.026367,14119.990234,14021.27832,13861.054688,13746.161133,13672.362305,13586.324219,13357.209961,13291.833008,13267.327148,13157.114258,13034.78125,12989.958984,12945.155273,12794.579102,12794.579102,12745.786133,12652.326172,12567.061523,12445.365234,12498.084961,12441.311523,12335.952148,12348.103516,12315.701172,12230.691406,12238.78418,12161.918945,12170.007813,12101.273438,12052.780273,12048.740234,11992.192383,11980.080078,11972.004883,11955.856445,11895.321289,11883.21875,11879.18457,11854.983398,11830.786133,11786.44043,11725.99707,11693.773438,11653.507813,11653.507813,11709.883789,8400.074219,9995.09082,11223.55957,12238.78418,13002.180664,13721.555664,14194.081055,14676.848633,15037.163086,15332.058594,15615.208984,15878.166992,16016.148438,16187.813477,16380.717773,16552.927734,16590.765625,16653.855469,16725.398438,16885.480469,16868.619141,17020.458984,16982.480469,17024.679688,17138.695313,17168.273438,17164.046875,17185.177734,17223.224609,17379.767578,17244.365234,17320.509766,17362.832031,17367.066406,17312.046875,17290.892578,17354.367188,17409.40625,17400.9375,17451.763672,17388.234375,17417.876953,17464.472656,17515.326172,17477.183594,17472.947266,17413.642578,17515.326172,17443.291016,17451.763672,22375.798828,20913.291016,19879.103516,19034.261719,18541.410156,17974.021484,17685.0,17324.740234,16927.644531,16712.769531,16557.132813,16359.734375,16116.604492,16045.439453,15903.243164,15790.448242,15698.623047,15619.378906,15556.856445,15511.027344,15348.694336,15327.899414,15244.755859,15140.912109,15132.609375,15111.852539,15070.352539,14999.835938,15008.129883,14962.521484,14941.796875,14950.085938,14850.652344,14809.246094,14834.087891,14825.806641,14788.549805,14834.087891,14743.02832,14763.717773,14730.617188,14718.207031,14610.708008,14718.207031,14697.526367,14685.119141,14693.390625,14685.119141,14614.84082,14577.652344,14647.907227,14610.708008,14577.652344,14581.78418,14652.042969,14643.773438,14598.311523,14614.84082,14627.240234,14569.390625,14507.44043,14585.916016,14544.606445,14495.055664,14590.047852,14552.866211,14561.128906,14490.926758,14565.259766,14519.828125
